link,price,area,rooms,floor,floors_in_building,year_built,building_type,building_material,heating,market,finishing,elevator,balcony/garden,parking,city,district,region
https://www.otodom.pl/pl/oferta/nowy-apartament-z-ogrodem-i-tarasem-pompa-ciepla-ID4l23G,679000,97.0,4.0,1,2.0,2024.0,apartment,breezeblock,other,PRIMARY,to_completion,0,1,1,olawa,,dolnoslaskie
https://www.otodom.pl/pl/oferta/os-piastow-67-2-pokoje-z-komorka-lokatorska-ID4xf7B,609000,42.2,2.0,1,8.0,2015.0,block,breezeblock,urban,SECONDARY,ready_to_use,1,1,0,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/przytulne-sloneczne-mieszkanie-ID4yZXF,279000,45.0,2.0,2,4.0,1969.0,block,concrete_plate,,SECONDARY,ready_to_use,0,1,0,swiebodzice,,dolnoslaskie
https://www.otodom.pl/pl/oferta/niezwykle-jasne-mieszkanie-z-miejscem-parkingowym-w-garazu-podziemnym-ID4zcWW,743000,43.85,2.0,5,6.0,2025.0,apartment,,,PRIMARY,to_completion,1,1,1,warszawa,Włochy,mazowieckie
https://www.otodom.pl/pl/oferta/bez-prowizji-wysoki-std-zielen-loggia-ID4z1cR,890000,52.95,2.0,1,3.0,2010.0,apartment,cellular_concrete,urban,SECONDARY,ready_to_use,1,1,1,warszawa,Bemowo,mazowieckie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-bez-prowizji-ID4zg6D,498376,28.88,1.0,6,7.0,2028.0,apartment,,urban,PRIMARY,to_completion,0,1,0,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/10-min-spacerem-nad-morze-48-m2-gd-wrzeszcz-2-pokoje-ek-zachodnia-ID4zhWh,858600,48.0,2.0,1,10.0,2025.0,apartment,silikat,urban,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/rezerwacja-posiadamy-inne-mieszkania-prosze-dzwonic-ID4yTTB,499700,55.0,3.0,0,4.0,,block,concrete,urban,SECONDARY,ready_to_use,0,0,0,radom,Śródmieście,mazowieckie
https://www.otodom.pl/pl/oferta/dwupokojowe-rozkladowe-mieszkanie-ID4tWO3,178000,37.16,2.0,4,4.0,,block,brick,urban,SECONDARY,to_renovation,0,1,0,czestochowa,,slaskie
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-osobna-kuchnia-duzy-balkon-czuby-ID4z0Rg,465000,59.5,3.0,4,,1988.0,block,concrete_plate,urban,SECONDARY,ready_to_use,0,1,0,lublin,Czuby,lubelskie
https://www.otodom.pl/pl/oferta/pilotow-21-mieszkanie-3-pok-b-3-ID4ubJR,1183935,68.6,3.0,1,5.0,2023.0,block,,other,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/komfortowe-3-pokojowe-mieszkanie-z-balkonem-ID4ylbC,499000,64.0,3.0,3,4.0,,block,concrete_plate,urban,SECONDARY,ready_to_use,0,1,0,kielce,Barwinek,swietokrzyskie
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-z-balkonem-i-garazem-w-sasiedztwie-manufaktury-ID4xMZB,469000,53.5,3.0,4,9.0,2024.0,apartment,breezeblock,urban,SECONDARY,to_completion,1,1,1,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/okazja-3-pokoje-do-remontu-w-odnowionej-kamienicy-ID4zhWo,499000,46.0,3.0,0,3.0,1900.0,tenement,brick,,SECONDARY,to_renovation,0,0,0,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-oddzielna-kuchnia-ogrodek-57-m-ID4xFc8,1030000,57.23,3.0,0,6.0,2020.0,apartment,,urban,SECONDARY,ready_to_use,1,1,1,warszawa,Praga-Południe,mazowieckie
https://www.otodom.pl/pl/oferta/kawalerka-inwestycyjna-gdansk-srodmiescie-ID4vxOC,300000,26.18,1.0,1,4.0,2024.0,apartment,breezeblock,urban,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/apartament-w-stylowej-inwestycji-3pok-69m2-koscielisko-ID4z5YS,1290000,69.4,3.0,0,2.0,2014.0,,other,other,SECONDARY,to_completion,0,1,0,koscielisko,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-bez-prowizji-ID4zg5D,631620,42.36,2.0,2,7.0,2028.0,apartment,,urban,PRIMARY,to_completion,0,1,0,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-w-strzegomiu-5-pokoi-ID4z8j0,380000,87.0,1.0,3,3.0,,tenement,brick,gas,SECONDARY,ready_to_use,0,0,0,strzegom,Dwupoziomowe mieszkanie w Strzegomiu 5 pokoi.,dolnoslaskie
https://www.otodom.pl/pl/oferta/cityzen-tychy-komfort-w-standardzie-ultra-ID4xn0g,432922,40.46,2.0,1,2.0,2025.0,apartment,breezeblock,urban,PRIMARY,to_completion,1,1,1,tychy,Wilkowyje,slaskie
https://www.otodom.pl/pl/oferta/mistrzejowice-os-piastow-2-mieszkanie-dla-rodziny-lub-pod-wynajem-ID4yeUq,699000,66.8,5.0,7,10.0,1970.0,block,concrete_plate,urban,SECONDARY,to_renovation,1,1,0,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/nowa-dabrowa-mieszkanie-4-pok-e-e6-1-ID4ueg1,722731,84.53,4.0,6,7.0,2026.0,apartment,,urban,PRIMARY,to_completion,0,1,1,dabrowa-gornicza,,slaskie
https://www.otodom.pl/pl/oferta/promocja-black-friday-3-pokoje-budynek-a2-garaz-komorka-gratis-ID4r4Ig,468000,58.5,3.0,1,4.0,2024.0,block,concrete,other,PRIMARY,to_completion,1,1,1,piekary-slaskie,,slaskie
https://www.otodom.pl/pl/oferta/nowe-2-poziomowe-i-bezczynszowe-mieszkanie-132m2-blisko-ch-m1-ikea-ID4yL9o,1100000,131.99,6.0,1,2.0,2025.0,ribbon,brick,boiler_room,PRIMARY,to_completion,0,1,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-64m2-loggia-bez-prowizji-ID4ulT5,979386,64.86,3.0,9,10.0,2025.0,,,,PRIMARY,to_completion,1,0,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/bezposrednio-3-pokoje-nowe-urzadzone-gotowe-inwestycja-grunwald-ID4yD7F,698000,51.0,3.0,2,4.0,,block,brick,,PRIMARY,ready_to_use,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-bemowo-powstancow-slaskich-87-ID4zhWb,660000,43.0,2.0,0,3.0,2000.0,block,,urban,SECONDARY,to_renovation,0,0,1,warszawa,Bemowo,mazowieckie
https://www.otodom.pl/pl/oferta/apartament-z-loggia-i-widokiem-na-plac-miejski-ID4yXQC,840000,39.72,2.0,2,5.0,2023.0,apartment,brick,,SECONDARY,ready_to_use,1,0,1,miedzyzdroje,,zachodniopomorskie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-bez-prowizji-ID4unms,373744,33.37,1.0,2,7.0,2025.0,,,,PRIMARY,to_completion,1,1,1,katowice,Piotrowice - Ochojec,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-63m2-loggia-bezposrednio-ID4ulUB,941576,63.62,3.0,8,10.0,2025.0,,,,PRIMARY,to_completion,1,0,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-122m2-2-balkony-ID4ypn9,3552948,122.6,4.0,4,5.0,2025.0,,,,PRIMARY,to_completion,0,1,0,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/eleganckie-2-pok-mieszkanie-49-70-m2-z-ogrodkiem-ID4z52W,569000,49.7,2.0,0,2.0,2010.0,block,,gas,SECONDARY,ready_to_use,0,1,1,tczew,Zajączkowska,pomorskie
https://www.otodom.pl/pl/oferta/nowoczesne-nowe-3-pokojowe-mieszkanie-z-balkonem-klimatyzacja-ID4zhWd,569000,63.65,3.0,0,,2025.0,block,,,PRIMARY,ready_to_use,1,1,0,ilawa,,warminsko-mazurskie
https://www.otodom.pl/pl/oferta/nowoczesne-3-pokojowe-mieszkanie-z-balkonem-i-komorka-lokatorska-ID4z9Oo,669000,51.32,3.0,1,3.0,2016.0,block,,urban,SECONDARY,ready_to_use,1,1,1,kolobrzeg,,zachodniopomorskie
https://www.otodom.pl/pl/oferta/widok-panorama-miedzyzdrojow-przy-plazy-ID4zcTy,1100000,37.6,2.0,6,15.0,2019.0,apartment,brick,urban,SECONDARY,ready_to_use,1,1,1,miedzyzdroje,,zachodniopomorskie
https://www.otodom.pl/pl/oferta/3-pokoje-61-m-i-pietro-duzy-balkon-ignatki-osiedle-ID4zhW9,585000,61.0,3.0,1,3.0,2012.0,block,brick,boiler_room,SECONDARY,,0,1,0,ignatki-osiedle,"3 pokoje, 61 m², I piętro, duży balkon – Ignatki-Osiedle",podlaskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-104m2-balkon-bezposrednio-ID4unog,1075629,104.43,4.0,7,7.0,2025.0,,,,PRIMARY,to_completion,1,1,1,katowice,Piotrowice - Ochojec,slaskie
https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-w-dolinie-golebiewskiej-w-sopocie-ID4zhW8,1320000,81.0,3.0,3,,2000.0,apartment,,urban,SECONDARY,ready_to_use,0,1,1,sopot,ul. 23 Marca,pomorskie
https://www.otodom.pl/pl/oferta/panoramiqa-mieszkanie-3-pok-c-08-006-ID4siJH,755000,65.92,3.0,8,9.0,2024.0,block,,other,PRIMARY,to_completion,1,0,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/panoramiqa-mieszkanie-2-pok-d-14-005-ID4siJm,588000,45.69,2.0,higher_10,17.0,2024.0,block,,other,PRIMARY,to_completion,1,0,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-bez-prowizji-ID4ynSk,1153681,38.91,2.0,2,5.0,2025.0,,,,PRIMARY,to_completion,0,1,0,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-74m2-balkon-bezposrednio-ID4unnU,763215,74.46,3.0,3,7.0,2025.0,,,,PRIMARY,to_completion,1,1,1,katowice,Piotrowice - Ochojec,slaskie
https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-3-pok-w-chodziezy-balkon-ID4yRHN,209000,47.9,3.0,4,4.0,1977.0,block,concrete,urban,SECONDARY,ready_to_use,0,1,0,chodziez,,wielkopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-bezposrednio-ID4ynRN,1084032,38.91,2.0,1,5.0,2025.0,,,,PRIMARY,to_completion,0,1,0,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4unnb,500040,46.3,2.0,2,7.0,2025.0,,,,PRIMARY,to_completion,1,1,1,katowice,Piotrowice - Ochojec,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-75m2-2-balkony-ID4ynSy,2259009,75.15,3.0,3,5.0,2025.0,,,,PRIMARY,to_completion,0,1,0,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-pierwszym-pietrze-w-szczecinie-ID4zhW5,429000,43.5,2.0,1,3.0,1980.0,block,brick,,SECONDARY,ready_to_use,0,1,1,szczecin,Zachód,zachodniopomorskie
https://www.otodom.pl/hpr/pl/oferta/bezposrednio-3-pokoje-nowe-urzadzone-gotowe-inwestycja-grunwald-ID4yD7F,698000,51.0,3.0,2,4.0,,block,brick,,PRIMARY,ready_to_use,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/os-kopernik-sloneczne-mieszkanie-z-potencjalem-ID4x1se,315000,54.24,2.0,7,10.0,,,concrete_plate,urban,SECONDARY,ready_to_use,1,1,0,gliwice,Kopernika,slaskie
https://www.otodom.pl/pl/oferta/super-mieszkanie-3-pokojowe-z-grazem-lub-bez-przemysl-ul-dworskiego-ID4yDNJ,475000,60.5,3.0,1,4.0,1980.0,block,brick,gas,SECONDARY,ready_to_use,0,1,1,przemysl,,podkarpackie
https://www.otodom.pl/pl/oferta/sprzedam-2-pokojowe-mieszkanie-przy-ul-swietego-jana-w-przemyslu-ID4xmrd,245000,56.46,2.0,1,2.0,1920.0,tenement,brick,other,SECONDARY,to_renovation,0,0,0,przemysl,,podkarpackie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-52m2-balkon-bezposrednio-ID4uj7s,624222,52.82,3.0,1,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/mieszkanie-b7-na-2-pietrze-w-budynku-b3-ID4zhW7,631881,78.01,3.0,2,3.0,2024.0,,silikat,urban,PRIMARY,to_completion,0,1,1,police, Anny Jagiellonki,zachodniopomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-54m2-ogrodek-bez-prowizji-ID4vuRp,644000,54.45,3.0,1,1.0,2026.0,,,,PRIMARY,to_completion,0,1,0,piaseczno,Trzeciakowskich,mazowieckie
https://www.otodom.pl/pl/oferta/piekne-mieszkanie-inwestycyjne-ID4yL8B,199000,23.89,1.0,2,4.0,1930.0,tenement,brick,electrical,SECONDARY,ready_to_use,0,0,0,lodz,,lodzkie
https://www.otodom.pl/pl/oferta/blisko-stacja-do-wprowadzenia-2009r-ID4yX1C,439000,32.2,1.0,3,3.0,2009.0,block,,,SECONDARY,ready_to_use,0,1,0,pruszkow,,mazowieckie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-balkon-bezposrednio-ID4xCcK,666506,39.89,2.0,2,2.0,2026.0,,silikat,boiler_room,PRIMARY,to_completion,1,1,0,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/torun-winnica-apartament-2-pokojowy-84-03-mkw-z-ogrodkiem-ID4yagw,1090000,84.03,2.0,0,3.0,2016.0,apartment,brick,urban,SECONDARY,ready_to_use,1,1,1,torun,,kujawsko-pomorskie
https://www.otodom.pl/pl/oferta/717116-ID4zhW6,350000,54.0,2.0,4,4.0,,,,urban,SECONDARY,,0,0,0,pabianice,Jadwigi Wajsówny,lodzkie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-bez-prowizji-ID4xCcA,652641,40.97,2.0,1,2.0,2026.0,,silikat,boiler_room,PRIMARY,to_completion,1,1,0,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4umL2,666160,45.55,2.0,1,5.0,2026.0,,,urban,PRIMARY,to_completion,1,0,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-ID4yL8q,699900,51.0,3.0,3,4.0,2021.0,block,breezeblock,urban,SECONDARY,ready_to_use,1,1,0,wieliczka,ul. Władysława Jagiełły,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-51m2-balkon-ID4xCcJ,816561,51.77,3.0,2,2.0,2026.0,,silikat,boiler_room,PRIMARY,to_completion,1,1,0,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/bernardynska-4-mieszkanie-4-pok-a-5-02-ID4uLPV,2603760,91.36,4.0,5,5.0,2024.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/i-pietro-las-garderoba-cegla-ID4wvEP,499900,82.0,3.0,1,4.0,1997.0,block,brick,urban,SECONDARY,ready_to_use,0,0,1,bydgoszcz,Fordon,kujawsko-pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-52m2-balkon-ID4xCcB,835935,52.95,3.0,1,2.0,2026.0,,silikat,boiler_room,PRIMARY,to_completion,1,1,0,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/gotowe-do-zamieszkania-idealne-dla-ciebie-ID4z5KW,639000,51.3,2.0,1,1.0,2019.0,,silikat,gas,SECONDARY,ready_to_use,0,1,1,borkowo_6238,,pomorskie
https://www.otodom.pl/pl/oferta/nowe-4-pokoje-2-x-hala-garazowa-ID4z4wr,1499000,81.0,4.0,6,6.0,2025.0,apartment,reinforced_concrete,urban,SECONDARY,ready_to_use,1,1,1,gdynia,Mały Kack,pomorskie
https://www.otodom.pl/pl/oferta/bezposrednio-3-pokojowe-rozkladowe-mieszkanie-ID4zhW1,548000,54.8,3.0,6,10.0,1974.0,block,concrete_plate,urban,SECONDARY,to_renovation,1,0,0,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-loggia-ID4umLp,787622,57.44,3.0,3,5.0,2026.0,,,urban,PRIMARY,to_completion,1,0,1,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-balkon-ID4uDfz,471072,56.08,3.0,2,2.0,2024.0,,,,PRIMARY,to_completion,0,1,0,zlotniki,,wielkopolskie
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-pierwszym-pietrze-w-szczecinie-ID4zhW5,429000,43.5,2.0,1,3.0,1980.0,block,brick,,SECONDARY,ready_to_use,0,1,1,szczecin,Zachód,zachodniopomorskie
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-knurow-ul-lotnikow-ID4xE8b,440000,61.7,3.0,2,4.0,,block,concrete_plate,urban,SECONDARY,ready_to_use,0,1,0,knurow,,slaskie
https://www.otodom.pl/pl/oferta/idealne-do-zamieszkania-pewne-jako-inwestycja-ID4z3zA,649000,47.5,2.0,4,5.0,1955.0,block,brick,urban,SECONDARY,ready_to_use,0,0,1,gdynia,Wzgórze Św. Maksymiliana,pomorskie
https://www.otodom.pl/pl/oferta/parter-dwurodzinnej-kamienicy-z-garazem-ID4ylYi,380000,95.0,3.0,0,1.0,,tenement,brick,gas,SECONDARY,to_renovation,0,1,1,gorzow-wielkopolski,,lubuskie
https://www.otodom.pl/hpr/pl/oferta/przytulne-mieszkanie-na-pierwszym-pietrze-w-szczecinie-ID4zhW5,429000,43.5,2.0,1,3.0,1980.0,block,brick,,SECONDARY,ready_to_use,0,1,1,szczecin,Zachód,zachodniopomorskie
https://www.otodom.pl/pl/oferta/nowe-mieszkania-i-centrum-w-zaciszu-ID4z4Zc,427830,54.85,3.0,0,3.0,2026.0,apartment,,urban,PRIMARY,to_completion,1,1,1,koszalin,ul. Lutyków,zachodniopomorskie
https://www.otodom.pl/pl/oferta/3-pokoje-z-garderoba-6m2-wysoki-standard-park-ID4yDu2,800000,62.22,3.0,2,3.0,2025.0,block,other,urban,PRIMARY,to_completion,1,0,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-balkon-bezposrednio-ID4yLNK,1153680,48.07,2.0,1,6.0,2027.0,block,concrete,,PRIMARY,to_completion,1,1,1,warszawa,Ursynów,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-52m2-balkon-bezposrednio-ID4uj7s,624222,52.82,3.0,1,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-53m2-loggia-bez-prowizji-ID4ups8,700485,53.78,3.0,3,3.0,2025.0,,silikat,urban,PRIMARY,to_completion,1,0,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-36m2-loggia-ID4yOAk,687015,36.35,2.0,1,10.0,2027.0,block,,,PRIMARY,to_completion,1,0,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-90m2-balkon-bezposrednio-ID4umKE,1563501,90.96,4.0,1,3.0,2025.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Mokotów,mazowieckie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-bez-posrednikow-ID4yT9P,588000,26.51,1.0,1,3.0,2027.0,apartment,,,PRIMARY,to_completion,1,0,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/diamentowe-tarasy-nowoczesne-mieszkanie-d-m10-ID4fmJq,392806,39.32,2.0,1,5.0,2026.0,,brick,urban,PRIMARY,to_completion,1,1,1,lublin,Wrotków,lubelskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-58m2-balkon-bez-prowizji-ID4umFG,559000,58.82,3.0,1,1.0,2025.0,ribbon,,other,PRIMARY,to_completion,0,1,1,marki,ul. Stawowa,mazowieckie
https://www.otodom.pl/pl/oferta/nowe-branice-mieszkanie-3-pok-m16-ID4u9zk,566801,44.63,3.0,3,3.0,2025.0,block,,,PRIMARY,ready_to_use,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/nova-daliova-mieszkanie-2-pok-b2-28-ID4wa5I,398370,37.94,2.0,3,3.0,2025.0,block,,urban,PRIMARY,to_completion,1,1,1,lublin,ul. Daliowa,lubelskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-ID4z7dI,520000,37.44,2.0,1,2.0,2027.0,block,reinforced_concrete,urban,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-balkon-ID4t4xZ,873312,66.16,3.0,1,2.0,2025.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-balkon-bez-prowizji-ID4umSD,524160,57.6,3.0,1,2.0,2026.0,,,,PRIMARY,to_completion,0,1,0,kielczow,,dolnoslaskie
https://www.otodom.pl/pl/oferta/daszynskiego-square-oferta-specjalna-a-1-13-ID4wMvs,336528,27.36,1.0,1,4.0,2025.0,block,,urban,PRIMARY,to_completion,1,1,1,minsk-mazowiecki,,mazowieckie
https://www.otodom.pl/hpr/pl/oferta/3-pokojowe-mieszkanie-52m2-balkon-bezposrednio-ID4uj7s,624222,52.82,3.0,1,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-80m2-balkon-bez-prowizji-ID4ue6G,637431,80.18,4.0,1,1.0,2026.0,,,,PRIMARY,to_completion,0,1,1,goszyn_68065,,pomorskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-70m2-balkon-bezposrednio-ID4yZEb,807600,70.85,3.0,5,5.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-ogrodek-bez-prowizji-ID4ufPK,437250,39.75,2.0,0,4.0,2025.0,,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/mieszkanie-l24-50-63-m-2-pok-cicha-okolica-ID4wZat,465796,50.63,2.0,1,2.0,2026.0,block,brick,gas,PRIMARY,to_completion,1,1,1,srem,,wielkopolskie
https://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-104m2-3-balkony-ID4uisb,1052752,104.29,5.0,2,2.0,2024.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-50m2-bez-posrednikow-ID4wU84,497840,50.8,3.0,1,3.0,2025.0,,,,PRIMARY,to_completion,0,1,0,wolomin,,mazowieckie
https://www.otodom.pl/pl/oferta/gdanskosowa-2pok-budynek-energooszczednym24-ID4pFfT,517000,41.36,2.0,0,3.0,2025.0,,,,PRIMARY,to_completion,0,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-40m2-balkon-ID4wW92,436000,40.91,2.0,1,6.0,2026.0,block,,urban,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-111m2-2-tarasy-ID4xPad,3604056,111.24,4.0,4,5.0,2027.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Bielany,mazowieckie
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-2-tarasy-bez-prowizji-ID4y6dG,625313,34.26,1.0,1,10.0,2026.0,,,,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/10-min-spacerem-nad-morze-49-m2-gd-wrzeszcz-2-pokoje-ek-zachodnia-ID4zhW2,838737,49.0,2.0,1,10.0,2025.0,apartment,silikat,urban,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/skandinavia-mieszkanie-3-pok-a-4-52-ID4u9IQ,615030,53.95,3.0,4,4.0,2024.0,block,,,PRIMARY,to_completion,1,1,1,gdansk,,pomorskie
https://www.otodom.pl/pl/oferta/kuznicy-kollatajowskiej-42-mieszkanie-3-pok-35-ID4wKWP,822240,57.1,3.0,4,5.0,2026.0,block,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/vanda-park-mieszkanie-2-pok-c-1-1-ID4wLXF,345792,36.02,2.0,1,4.0,2027.0,block,,other,PRIMARY,to_completion,1,1,1,chorzow,,slaskie
https://www.otodom.pl/pl/oferta/perfumiarnia-2-mieszkanie-110-83-m-b-02-12-ID4qIun,1695699,110.83,4.0,1,5.0,2025.0,apartment,,urban,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-balkon-bezposrednio-ID4umhM,735986,56.79,3.0,2,2.0,2025.0,,,,PRIMARY,to_completion,0,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-49m2-ogrodek-bezposrednio-ID4yHBX,787656,49.49,3.0,0,4.0,2026.0,,,,PRIMARY,to_completion,1,1,1,warszawa,Ursus,mazowieckie
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-79m2-2-tarasy-ID4ul4G,981510,79.93,4.0,0,8.0,2024.0,,,,PRIMARY,to_completion,1,1,1,wroclaw,,dolnoslaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-56m2-ogrodek-bezposrednio-ID4y8nE,626810,56.25,3.0,0,3.0,2027.0,,,,PRIMARY,to_completion,0,1,0,gliwice,ul. Tadeusza Mazowieckiego,slaskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-ogrodek-bezposrednio-ID4t4y9,893902,62.73,3.0,0,5.0,2024.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-66m2-balkon-ID4t4xZ,873312,66.16,3.0,1,2.0,2025.0,,,,PRIMARY,to_completion,1,1,1,krakow,,malopolskie
https://www.otodom.pl/pl/oferta/3-pokoje-dla-rodziny-i-ustawne-i-rabaty-tylko-w-grudniu-i-ID4zbDY,750000,57.14,3.0,1,5.0,2026.0,apartment,breezeblock,urban,PRIMARY,to_completion,0,1,0,warszawa,Białołęka,mazowieckie
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-balkon-bezposrednio-ID4ugQK,813641,62.11,3.0,2,3.0,2026.0,,,,PRIMARY,to_completion,1,1,1,poznan,,wielkopolskie
https://www.otodom.pl/pl/oferta/apartamenty-lisciasta-mieszkanie-2-pok-2-ID4scqW,429073,48.33,2.0,0,4.0,2026.0,apartment,,urban,PRIMARY,to_completion,0,1,1,lodz,,lodzkie
